District_Name,Market_Name,Month,Year,Rain,Modal_Price
CHIKKAMAGALURU,Chikkamagalore,June,2019,199.5,2800
CHIKKAMAGALURU,Chikkamagalore,August,2019,988.7,3006
CHIKKAMAGALURU,Chikkamagalore,November,2017,125.51,3036
CHIKKAMAGALURU,Chikkamagalore,June,2016,103.47,3300
CHIKKAMAGALURU,Chikkamagalore,November,2015,92.98,3500
CHIKKAMAGALURU,Chikkamagalore,August,2017,125.51,3342
CHIKKAMAGALURU,Chikkamagalore,August,2017,125.51,3339
CHIKKAMAGALURU,Chikkamagalore,September,2020,370.3,3840
CHIKKAMAGALURU,Chikkamagalore,May,2019,49.7,3333
CHIKKAMAGALURU,Chikkamagalore,June,2019,199.5,3513
CHIKKAMAGALURU,Chikkamagalore,November,2015,92.98,4000
CHIKKAMAGALURU,Chikkamagalore,June,2016,103.47,5000
KOLAR,Chintamani,December,2016,52.7,200
KOLAR,Chintamani,December,2016,52.7,200
KOLAR,Chintamani,March,2016,29.77,266
KOLAR,Chintamani,April,2020,67.4,266
KOLAR,Chintamani,November,2016,52.7,400
KOLAR,Chintamani,December,2017,97.33,466
KOLAR,Chintamani,March,2018,51.7,286
KOLAR,Chintamani,August,2018,41.3,786
KOLAR,Chintamani,February,2020,0,333
KOLAR,Chintamani,February,2018,4.9,333
KOLAR,Chintamani,February,2016,12.82,400
KOLAR,Chintamani,February,2016,12.82,300
KOLAR,Mulabagilu,September,2017,97.33,835
KOLAR,Mulabagilu,June,2015,207.22,1000
KOLAR,Mulabagilu,September,2017,97.33,1000
KOLAR,Mulabagilu,June,2020,76.9,1000
KOLAR,Mulabagilu,May,2015,207.22,1035
KOLAR,Mulabagilu,December,2019,18,1000
KOLAR,Mulabagilu,August,2020,118.2,1000
KOLAR,Mulabagilu,September,2017,97.33,1165
KOLAR,Mulabagilu,March,2019,0,1165
KOLAR,Mulabagilu,August,2020,118.2,1200
KOLAR,Mulabagilu,August,2020,118.2,1000
KOLAR,Mulabagilu,August,2020,118.2,1335
KOLAR,Mulabagilu,October,2020,161.3,1333
KOLAR,Mulabagilu,August,2020,118.2,1666
KOLAR,Mulabagilu,April,2015,19.8,1100
KOLAR,Mulabagilu,July,2016,52.7,800
KOLAR,Mulabagilu,July,2020,327.5,1500
KOLAR,Mulabagilu,June,2015,207.22,1300
KOLAR,Mulabagilu,December,2020,29.4,1000
KOLAR,Mulabagilu,November,2020,140.6,1200
KOLAR,Mulabagilu,March,2017,45.4,1065
KOLAR,Mulabagilu,March,2017,45.4,1135
KOLAR,Mulabagilu,December,2017,97.33,1235
KOLAR,Mulabagilu,October,2015,207.22,1265
KOLAR,Mulabagilu,July,2015,207.22,1400
KOLAR,Mulabagilu,November,2017,97.33,1565
KOLAR,Mulabagilu,November,2020,140.6,1333
KOLAR,Mulabagilu,August,2015,207.22,1100
KOLAR,Mulabagilu,October,2015,207.22,1265
KOLAR,Mulabagilu,June,2020,76.9,1335
KOLAR,Mulabagilu,March,2017,45.4,1165
KOLAR,Mulabagilu,September,2015,207.22,1165
KOLAR,Mulabagilu,February,2017,16.18,1165
KOLAR,Mulabagilu,February,2017,16.18,1335
KOLAR,Mulabagilu,July,2016,52.7,1465
KOLAR,Mulabagilu,February,2017,16.18,1500
KOLAR,Mulabagilu,July,2018,42.3,1500
KOLAR,Mulabagilu,July,2016,52.7,1535
KOLAR,Mulabagilu,December,2015,207.22,1665
KOLAR,Mulabagilu,January,2019,6.7,1665
KOLAR,Mulabagilu,July,2019,36.1,1665
KOLAR,Mulabagilu,November,2017,97.33,1665
KOLAR,Mulabagilu,April,2019,75.5,1665
KOLAR,Mulabagilu,January,2019,6.7,1835
KOLAR,Mulabagilu,August,2017,97.33,1935
KOLAR,Mulabagilu,August,2017,97.33,2000
KOLAR,Mulabagilu,May,2019,96.6,2000
KOLAR,Mulabagilu,January,2019,6.7,2000
KOLAR,Mulabagilu,October,2017,97.33,2000
KOLAR,Mulabagilu,April,2019,75.5,2000
KOLAR,Mulabagilu,July,2017,97.33,2000
KOLAR,Mulabagilu,August,2020,118.2,2000
KOLAR,Mulabagilu,May,2016,52.7,1665
KOLAR,Mulabagilu,June,2019,68.9,2500
KOLAR,Mulabagilu,November,2015,207.22,2500
KOLAR,Mulabagilu,May,2019,96.6,2335
KOLAR,Mulabagilu,June,2016,52.7,2335
KOLAR,Mulabagilu,May,2016,52.7,2500
KOLAR,Mulabagilu,May,2016,52.7,2500
KOLAR,Mulabagilu,July,2017,97.33,3000
KOLAR,Mulabagilu,June,2016,52.7,3500
KOLAR,Mulabagilu,January,2015,0.37,560
MYSURU,Mysore (Bandipalya),January,2018,0,280
MYSURU,Mysore (Bandipalya),December,2016,37.5,250
MYSURU,Mysore (Bandipalya),November,2016,37.5,300
MYSURU,Mysore (Bandipalya),November,2016,37.5,280
MYSURU,Mysore (Bandipalya),March,2018,39.7,350
MYSURU,Mysore (Bandipalya),March,2016,22.26,400
MYSURU,Mysore (Bandipalya),August,2016,37.5,500
MYSURU,Mysore (Bandipalya),April,2017,11.65,450
MYSURU,Mysore (Bandipalya),September,2018,102.4,450
MYSURU,Mysore (Bandipalya),January,2018,0,450
MYSURU,Mysore (Bandipalya),September,2018,102.4,450
MYSURU,Mysore (Bandipalya),May,2020,128.4,500
MYSURU,Mysore (Bandipalya),April,2020,50,500
MYSURU,Mysore (Bandipalya),March,2015,26.89,500
MYSURU,Mysore (Bandipalya),August,2019,342.6,500
MYSURU,Mysore (Bandipalya),March,2016,22.26,500
MYSURU,Mysore (Bandipalya),August,2019,342.6,500
MYSURU,Mysore (Bandipalya),August,2019,342.6,500
MYSURU,Mysore (Bandipalya),May,2020,128.4,550
MYSURU,Mysore (Bandipalya),August,2016,37.5,800
MYSURU,Mysore (Bandipalya),March,2018,39.7,550
MYSURU,Mysore (Bandipalya),February,2018,5,550
MYSURU,Mysore (Bandipalya),September,2019,120.9,600
MYSURU,Mysore (Bandipalya),October,2018,151.8,600
MYSURU,Mysore (Bandipalya),March,2016,22.26,600
MYSURU,Mysore (Bandipalya),April,2015,24.62,600
MYSURU,Mysore (Bandipalya),February,2015,19.4,700
MYSURU,Mysore (Bandipalya),February,2019,11.9,650
MYSURU,Mysore (Bandipalya),February,2020,4.3,700
MYSURU,Mysore (Bandipalya),November,2019,56.3,700
MYSURU,Mysore (Bandipalya),September,2019,120.9,700
MYSURU,Mysore (Bandipalya),September,2016,37.5,700
MYSURU,Mysore (Bandipalya),February,2019,11.9,750
MYSURU,Mysore (Bandipalya),November,2020,36,750
MYSURU,Mysore (Bandipalya),September,2019,120.9,750
MYSURU,Mysore (Bandipalya),February,2019,11.9,750
MYSURU,Mysore (Bandipalya),July,2018,126.6,900
MYSURU,Mysore (Bandipalya),November,2018,11.3,900
MYSURU,Mysore (Bandipalya),January,2020,0,900
MYSURU,Mysore (Bandipalya),November,2020,36,950
MYSURU,Mysore (Bandipalya),October,2020,97.1,950
MYSURU,Mysore (Bandipalya),July,2020,124.2,950
MYSURU,Mysore (Bandipalya),October,2020,97.1,1000
KOLAR,Chickkaballapura,June,2020,76.9,1500
KOLAR,Chickkaballapura,May,2016,52.7,2000
KOLAR,Chickkaballapura,May,2016,52.7,2200
KOLAR,Chickkaballapura,August,2017,97.33,3500
KOLAR,Chickkaballapura,August,2017,97.33,3900
KOLAR,Chickkaballapura,December,2015,207.22,2500
KOLAR,Chickkaballapura,January,2016,0.76,2800
KOLAR,Chickkaballapura,July,2017,97.33,4500
KOLAR,Chickkaballapura,July,2020,327.5,1900
KOLAR,Chickkaballapura,July,2020,327.5,1900
KOLAR,Chickkaballapura,July,2017,97.33,5000
KOLAR,Chickkaballapura,June,2017,97.33,1000
KOLAR,Chickkaballapura,September,2020,178.7,2200
KOLAR,Chickkaballapura,November,2015,207.22,2700
KOLAR,Chickkaballapura,June,2016,52.7,3300
KOLAR,Chickkaballapura,January,2015,0.37,650
KOLAR,Chickkaballapura,January,2015,0.37,800
CHIKKAMAGALURU,Chikkamagalore,November,2016,103.47,398
CHIKKAMAGALURU,Chikkamagalore,March,2016,88.87,400
CHIKKAMAGALURU,Chikkamagalore,November,2016,103.47,403
CHIKKAMAGALURU,Chikkamagalore,December,2016,103.47,421
CHIKKAMAGALURU,Chikkamagalore,September,2016,103.47,435
CHIKKAMAGALURU,Chikkamagalore,January,2018,0,485
CHIKKAMAGALURU,Chikkamagalore,February,2018,1.4,479
CHIKKAMAGALURU,Chikkamagalore,August,2015,92.98,500
CHIKKAMAGALURU,Chikkamagalore,February,2016,9.68,600
CHIKKAMAGALURU,Chikkamagalore,December,2016,103.47,538
CHIKKAMAGALURU,Chikkamagalore,October,2016,103.47,642
CHIKKAMAGALURU,Chikkamagalore,October,2018,111.2,544
CHIKKAMAGALURU,Chikkamagalore,September,2018,111.2,550
CHIKKAMAGALURU,Chikkamagalore,September,2018,111.2,568
CHIKKAMAGALURU,Chikkamagalore,October,2016,103.47,705
CHIKKAMAGALURU,Chikkamagalore,March,2018,38,632
CHIKKAMAGALURU,Chikkamagalore,March,2018,38,643
CHIKKAMAGALURU,Chikkamagalore,April,2020,55.9,806
CHIKKAMAGALURU,Chikkamagalore,August,2015,92.98,800
CHIKKAMAGALURU,Chikkamagalore,March,2015,37.83,800
CHIKKAMAGALURU,Chikkamagalore,June,2015,92.98,800
CHIKKAMAGALURU,Chikkamagalore,August,2015,92.98,800
CHIKKAMAGALURU,Chikkamagalore,April,2020,55.9,813
CHIKKAMAGALURU,Chikkamagalore,October,2018,111.2,776
CHIKKAMAGALURU,Chikkamagalore,January,2017,0.01,788
CHIKKAMAGALURU,Chikkamagalore,May,2020,139.2,800
CHIKKAMAGALURU,Chikkamagalore,May,2018,254.6,818
CHIKKAMAGALURU,Chikkamagalore,March,2018,38,878
CHIKKAMAGALURU,Chikkamagalore,June,2017,125.51,897
CHIKKAMAGALURU,Chikkamagalore,March,2015,37.83,1000
CHIKKAMAGALURU,Chikkamagalore,April,2016,4.75,1000
CHIKKAMAGALURU,Chikkamagalore,October,2015,92.98,1000
CHIKKAMAGALURU,Chikkamagalore,February,2015,20.42,1000
KOLAR,Chintamani,April,2016,9.37,400
KOLAR,Chintamani,March,2015,156.99,400
KOLAR,Chintamani,April,2017,34.83,400
KOLAR,Chintamani,February,2019,46.2,466
KOLAR,Chintamani,August,2016,52.7,533
KOLAR,Chintamani,October,2018,75,466
KOLAR,Chintamani,October,2018,75,466
KOLAR,Chintamani,November,2016,52.7,533
KOLAR,Chintamani,October,2018,75,500
KOLAR,Chintamani,August,2018,41.3,533
KOLAR,Chintamani,October,2018,75,566
KOLAR,Chintamani,September,2019,127,600
KOLAR,Chintamani,September,2019,127,600
KOLAR,Chintamani,February,2019,46.2,453
KOLAR,Chintamani,March,2019,0,486
KOLAR,Chintamani,March,2019,0,586
KOLAR,Chintamani,March,2020,12.4,466
KOLAR,Chintamani,March,2018,51.7,466
KOLAR,Chintamani,January,2015,0.37,633
KOLAR,Chintamani,January,2020,0,600
KOLAR,Chintamani,September,2019,127,666
KOLAR,Chintamani,August,2019,82.7,666
KOLAR,Chintamani,December,2018,6.3,733
KOLAR,Chintamani,January,2020,0,733
KOLAR,Chintamani,January,2015,0.37,633
KOLAR,Chintamani,February,2019,46.2,553
KOLAR,Chintamani,May,2020,91.9,600
KOLAR,Chintamani,January,2015,0.37,633
KOLAR,Chintamani,December,2020,29.4,500
KOLAR,Chintamani,October,2016,52.7,600
KOLAR,Chintamani,March,2015,156.99,700
KOLAR,Chintamani,January,2017,0.92,700
KOLAR,Chintamani,March,2015,156.99,700
KOLAR,Chintamani,August,2016,52.7,1066
KOLAR,Chintamani,April,2018,21.9,600
KOLAR,Chintamani,December,2019,18,666
KOLAR,Chintamani,November,2018,11.9,833
KOLAR,Chintamani,November,2019,19.9,866
KOLAR,Chintamani,November,2020,140.6,1133
KOLAR,Chintamani,October,2020,161.3,1333
KOLAR,Chintamani,November,2020,140.6,1866
KOLAR,Chintamani,February,2015,30.05,700
KOLAR,Chintamani,November,2015,207.22,640
KOLAR,Chintamani,April,2020,67.4,533
KOLAR,Chintamani,May,2018,134.5,653
KOLAR,Chintamani,December,2016,52.7,800
KOLAR,Chintamani,June,2020,76.9,600
KOLAR,Chintamani,January,2020,0,733
KOLAR,Chintamani,September,2016,52.7,1000
KOLAR,Chintamani,March,2019,0,800
MYSURU,Mysore (Bandipalya),December,2020,14.7,1000
MYSURU,Mysore (Bandipalya),May,2018,238.1,1050
MYSURU,Mysore (Bandipalya),August,2020,138.5,1100
MYSURU,Mysore (Bandipalya),December,2019,18,1100
MYSURU,Mysore (Bandipalya),May,2017,85.32,1100
MYSURU,Mysore (Bandipalya),October,2015,70.91,1400
MYSURU,Mysore (Bandipalya),September,2017,85.32,1250
MYSURU,Mysore (Bandipalya),April,2017,11.65,1400
MYSURU,Mysore (Bandipalya),March,2017,45.53,1550
MYSURU,Mysore (Bandipalya),July,2016,37.5,2000
MYSURU,Mysore (Bandipalya),July,2016,37.5,2200
MYSURU,Mysore (Bandipalya),March,2018,39.7,1450
MYSURU,Mysore (Bandipalya),December,2020,14.7,1500
MYSURU,Mysore (Bandipalya),July,2019,87.4,1500
MYSURU,Mysore (Bandipalya),August,2019,342.6,1600
MYSURU,Mysore (Bandipalya),November,2019,56.3,1650
MYSURU,Mysore (Bandipalya),May,2015,70.91,1800
MYSURU,Mysore (Bandipalya),December,2015,70.91,2500
MYSURU,Mysore (Bandipalya),December,2017,85.32,1700
MYSURU,Mysore (Bandipalya),April,2015,24.62,2200
MYSURU,Mysore (Bandipalya),August,2020,138.5,1850
MYSURU,Mysore (Bandipalya),October,2019,180.2,1900
MYSURU,Mysore (Bandipalya),January,2019,0,2100
MYSURU,Mysore (Bandipalya),June,2020,72.7,2150
MYSURU,Mysore (Bandipalya),June,2020,72.7,2200
MYSURU,Mysore (Bandipalya),February,2017,27.4,2200
MYSURU,Mysore (Bandipalya),May,2015,70.91,3000
MYSURU,Mysore (Bandipalya),November,2015,70.91,2400
MYSURU,Mysore (Bandipalya),May,2019,150.8,2550
MYSURU,Mysore (Bandipalya),November,2017,85.32,2600
MYSURU,Mysore (Bandipalya),November,2017,85.32,2600
MYSURU,Mysore (Bandipalya),January,2019,0,2600
MYSURU,Mysore (Bandipalya),July,2020,124.2,2700
MYSURU,Mysore (Bandipalya),June,2017,85.32,3200
MYSURU,Mysore (Bandipalya),September,2020,140.4,2750
MYSURU,Mysore (Bandipalya),June,2019,62.4,2800
MYSURU,Mysore (Bandipalya),June,2019,62.4,2900
MYSURU,Mysore (Bandipalya),May,2019,150.8,2900
MYSURU,Mysore (Bandipalya),April,2019,53.2,2900
MYSURU,Mysore (Bandipalya),November,2015,70.91,3500
MYSURU,Mysore (Bandipalya),September,2020,140.4,3300
MYSURU,Mysore (Bandipalya),May,2016,37.5,3400
MYSURU,Mysore (Bandipalya),May,2016,37.5,3800
MYSURU,Mysore (Bandipalya),November,2017,85.32,3650
MYSURU,Mysore (Bandipalya),May,2016,37.5,3700
MYSURU,Mysore (Bandipalya),June,2019,62.4,3750
MANDYA,Nagamangala,September,2016,39.47,250
MANDYA,Nagamangala,September,2016,39.47,250
MANDYA,Nagamangala,October,2016,39.47,250
MANDYA,Nagamangala,March,2015,30.02,500
MANDYA,Nagamangala,February,2016,6.18,350
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",December,2015,49.8,2400
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",May,2016,59.55,2500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",July,2020,155.3,2500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",December,2015,49.8,2600
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",September,2020,235.2,2600
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",September,2020,235.2,2600
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",January,2016,0.41,2800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",June,2016,59.55,2800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",October,2017,103.68,3000
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",October,2019,254.1,2800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",January,2019,0.6,3200
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",May,2016,59.55,3200
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",September,2020,235.2,3200
CHAMARAJANAGAR,Chamaraj Nagar,April,2020,67.7,200
CHAMARAJANAGAR,Chamaraj Nagar,May,2020,124,200
CHAMARAJANAGAR,Chamaraj Nagar,November,2020,99.6,400
CHAMARAJANAGAR,Chamaraj Nagar,December,2020,49,700
CHAMARAJANAGAR,Chamaraj Nagar,August,2020,75.5,300
CHAMARAJANAGAR,Chamaraj Nagar,May,2020,124,400
CHAMARAJANAGAR,Chamaraj Nagar,April,2020,67.7,400
CHAMARAJANAGAR,Chamaraj Nagar,June,2020,87.8,400
CHAMARAJANAGAR,Chamaraj Nagar,October,2020,84.7,1000
CHAMARAJANAGAR,Chamaraj Nagar,November,2020,99.6,1000
CHAMARAJANAGAR,Chamaraj Nagar,August,2020,75.5,400
CHAMARAJANAGAR,Chamaraj Nagar,June,2020,87.8,500
CHAMARAJANAGAR,Chamaraj Nagar,September,2020,152.3,1800
BENGALURU URBAN,Channapatana,February,2018,3.5,300
BENGALURU URBAN,Channapatana,January,2018,0,350
BENGALURU URBAN,Channapatana,January,2018,0,350
BENGALURU URBAN,Channapatana,April,2017,23.85,400
BENGALURU URBAN,Channapatana,August,2016,59.55,350
BENGALURU URBAN,Channapatana,March,2018,47.4,400
BENGALURU URBAN,Channapatana,February,2018,3.5,450
BENGALURU URBAN,Channapatana,January,2018,0,450
BENGALURU URBAN,Channapatana,May,2018,196.9,450
BENGALURU URBAN,Channapatana,February,2020,0,500
BENGALURU URBAN,Channapatana,May,2020,90.7,550
BENGALURU URBAN,Channapatana,February,2019,31.8,550
BENGALURU URBAN,Channapatana,June,2018,71.1,500
BENGALURU URBAN,Channapatana,March,2015,30.6,450
BENGALURU URBAN,Channapatana,February,2015,11.13,450
BENGALURU URBAN,Channapatana,September,2015,49.8,500
BENGALURU URBAN,Channapatana,September,2018,158.5,500
BENGALURU URBAN,Channapatana,March,2016,37.09,500
BENGALURU URBAN,Channapatana,December,2016,59.55,500
BENGALURU URBAN,Channapatana,March,2015,30.6,500
KOLAR,Chintamani,March,2019,0,834
KOLAR,Chintamani,September,2016,52.7,900
KOLAR,Chintamani,September,2016,52.7,1200
KOLAR,Chintamani,April,2016,9.37,833
KOLAR,Chintamani,January,2020,0,800
KOLAR,Chintamani,September,2016,52.7,933
KOLAR,Chintamani,January,2016,0.76,800
KOLAR,Chintamani,March,2018,51.7,853
KOLAR,Chintamani,October,2016,52.7,1100
KOLAR,Chintamani,April,2016,9.37,1100
KOLAR,Chintamani,May,2015,207.22,1000
KOLAR,Chintamani,May,2017,97.33,1200
KOLAR,Chintamani,October,2016,52.7,1200
KOLAR,Chintamani,October,2017,97.33,2066
KOLAR,Chintamani,October,2019,165.9,1800
KOLAR,Chintamani,June,2018,42.9,920
KOLAR,Chintamani,April,2017,34.83,1100
KOLAR,Chintamani,August,2015,207.22,1200
KOLAR,Chintamani,September,2016,52.7,1200
KOLAR,Chintamani,May,2015,207.22,1000
KOLAR,Chintamani,May,2015,207.22,1000
KOLAR,Chintamani,September,2017,97.33,1500
KOLAR,Chintamani,August,2019,82.7,1200
KOLAR,Chintamani,September,2019,127,1666
KOLAR,Chintamani,October,2017,97.33,2466
KOLAR,Chintamani,May,2015,207.22,1000
KOLAR,Chintamani,September,2017,97.33,1600
KOLAR,Chintamani,January,2016,0.76,1866
KOLAR,Chintamani,June,2019,68.9,1600
KOLAR,Chintamani,May,2015,207.22,1100
KOLAR,Chintamani,March,2017,45.4,1200
KOLAR,Chintamani,July,2018,42.3,1400
KOLAR,Chintamani,May,2015,207.22,1500
KOLAR,Chintamani,August,2020,118.2,2000
KOLAR,Chintamani,April,2019,75.5,2334
KOLAR,Chintamani,March,2017,45.4,1300
KOLAR,Chintamani,July,2015,207.22,1400
KOLAR,Chintamani,June,2015,207.22,1500
KOLAR,Chintamani,March,2017,45.4,1500
KOLAR,Chintamani,December,2015,207.22,1666
KOLAR,Chintamani,July,2015,207.22,1600
KOLAR,Chintamani,May,2016,52.7,2000
KOLAR,Chintamani,July,2019,36.1,2066
KOLAR,Chintamani,May,2019,96.6,2333
KOLAR,Chintamani,July,2017,97.33,5066
KOLAR,Chintamani,July,2020,327.5,2000
KOLAR,Chintamani,July,2015,207.22,1600
KOLAR,Chintamani,November,2015,207.22,2000
KOLAR,Chintamani,January,2016,0.76,1866
KOLAR,Chintamani,December,2017,97.33,2600
KOLAR,Chintamani,August,2017,97.33,3000
KOLAR,Chintamani,July,2016,52.7,3166
KOLAR,Chintamani,November,2015,207.22,2400
KOLAR,Chintamani,July,2016,52.7,3000
MANDYA,Nagamangala,March,2015,30.02,400
MANDYA,Nagamangala,September,2015,43.64,400
MANDYA,Nagamangala,September,2015,43.64,400
MANDYA,Nagamangala,March,2015,30.02,400
MANDYA,Nagamangala,March,2015,30.02,400
MANDYA,Nagamangala,August,2015,43.64,500
MANDYA,Nagamangala,April,2015,3.28,500
MANDYA,Nagamangala,February,2015,10.3,500
MANDYA,Nagamangala,March,2015,30.02,500
MANDYA,Nagamangala,February,2016,6.18,500
MANDYA,Nagamangala,October,2015,43.64,666
MANDYA,Nagamangala,November,2015,43.64,800
MANDYA,Nagamangala,May,2015,43.64,800
MANDYA,Nagamangala,November,2015,43.64,800
MANDYA,Nagamangala,October,2015,43.64,800
MANDYA,Nagamangala,July,2016,39.47,800
MANDYA,Nagamangala,December,2017,88.2,900
MANDYA,Nagamangala,May,2015,43.64,1000
MANDYA,Nagamangala,January,2015,0.04,1000
MANDYA,Nagamangala,November,2015,43.64,1000
MANDYA,Nagamangala,August,2017,88.2,1000
MANDYA,Nagamangala,July,2016,39.47,1000
MANDYA,Nagamangala,June,2015,43.64,1000
MANDYA,Nagamangala,November,2015,43.64,1000
MANDYA,Nagamangala,June,2017,88.2,2000
MANDYA,Nagamangala,September,2015,43.64,10000
MYSURU,Nanjangud,April,2020,50,300
MYSURU,Nanjangud,May,2020,128.4,400
MYSURU,Nanjangud,April,2020,50,400
MYSURU,Nanjangud,May,2020,128.4,500
MYSURU,Nanjangud,December,2020,14.7,600
MYSURU,Nanjangud,June,2020,72.7,700
MYSURU,Nanjangud,November,2020,36,750
MYSURU,Nanjangud,October,2020,97.1,750
MYSURU,Nanjangud,November,2020,36,800
MYSURU,Nanjangud,October,2020,97.1,1500
MYSURU,Nanjangud,October,2020,97.1,1200
MYSURU,Nanjangud,December,2020,14.7,1300
MYSURU,Nanjangud,October,2020,97.1,1350
MYSURU,Nanjangud,July,2020,124.2,1400
MYSURU,Nanjangud,July,2020,124.2,1400
MYSURU,Nanjangud,June,2020,72.7,1400
MYSURU,Nanjangud,July,2020,124.2,1700
MYSURU,Nanjangud,July,2020,124.2,1900
MYSURU,Nanjangud,July,2020,124.2,2100
MYSURU,Nanjangud,September,2020,140.4,2100
MYSURU,Nanjangud,July,2020,124.2,2200
MYSURU,Nanjangud,July,2020,124.2,2700
MYSURU,Nanjangud,September,2020,140.4,2750
BENGALURU URBAN,Ramanagara,December,2016,59.55,275
BENGALURU URBAN,Ramanagara,March,2016,37.09,300
BENGALURU URBAN,Ramanagara,December,2016,59.55,300
BENGALURU URBAN,Ramanagara,November,2016,59.55,350
HASSAN,Channarayapatna,April,2020,47.2,1000
KOLAR,Chickkaballapura,April,2017,34.83,400
KOLAR,Chickkaballapura,September,2015,207.22,500
KOLAR,Chickkaballapura,March,2015,156.99,500
KOLAR,Chickkaballapura,April,2017,34.83,650
KOLAR,Chickkaballapura,February,2015,30.05,700
KOLAR,Chickkaballapura,June,2015,207.22,800
KOLAR,Chickkaballapura,April,2018,21.9,560
KOLAR,Chickkaballapura,April,2018,21.9,550
KOLAR,Chickkaballapura,December,2017,97.33,920
KOLAR,Chickkaballapura,December,2017,97.33,840
KOLAR,Chickkaballapura,May,2018,134.5,650
KOLAR,Chickkaballapura,April,2018,21.9,650
KOLAR,Chickkaballapura,May,2018,134.5,600
KOLAR,Chickkaballapura,January,2018,0,380
KOLAR,Chickkaballapura,January,2017,0.92,300
KOLAR,Chickkaballapura,February,2018,4.9,380
KOLAR,Chickkaballapura,October,2018,75,515
KOLAR,Chickkaballapura,September,2018,113.3,480
KOLAR,Chickkaballapura,September,2018,113.3,500
KOLAR,Chickkaballapura,September,2018,113.3,500
KOLAR,Chickkaballapura,October,2018,75,550
KOLAR,Chickkaballapura,April,2015,19.8,550
KOLAR,Chickkaballapura,May,2018,134.5,700
KOLAR,Chickkaballapura,May,2018,134.5,750
KOLAR,Chickkaballapura,December,2018,6.3,690
KOLAR,Chickkaballapura,October,2016,52.7,700
KOLAR,Chickkaballapura,December,2018,6.3,880
KOLAR,Chickkaballapura,May,2020,91.9,460
KOLAR,Chickkaballapura,April,2020,67.4,550
KOLAR,Chickkaballapura,January,2017,0.92,500
KOLAR,Chickkaballapura,May,2020,91.9,540
KOLAR,Chickkaballapura,September,2019,127,573
KOLAR,Chickkaballapura,February,2020,0,600
KOLAR,Chickkaballapura,June,2020,76.9,620
KOLAR,Chickkaballapura,October,2016,52.7,700
KOLAR,Chickkaballapura,March,2016,29.77,700
KOLAR,Chickkaballapura,April,2016,9.37,750
KOLAR,Chickkaballapura,September,2019,127,860
KOLAR,Chickkaballapura,January,2020,0,720
KOLAR,Chickkaballapura,February,2020,0,710
KOLAR,Chickkaballapura,February,2020,0,730
KOLAR,Chickkaballapura,September,2016,52.7,800
KOLAR,Chickkaballapura,September,2016,52.7,800
KOLAR,Chickkaballapura,May,2015,207.22,900
